RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2022-09-23;HYPEK420;BRHYPE3K07K7;EQUITY CALL;;;;;;;5,49;;
2022-09-23;HYPEK425;BRHYPE3K0731;EQUITY CALL;;;;;;;5,11;;
2022-09-23;HYPEK430;BRHYPE3K0749;EQUITY CALL;;;;;;;4,74;;
2022-09-23;HYPEK435;BRHYPE3K0756;EQUITY CALL;4,4;4,4;4,4;4,4;;;4,39;7;60000
2022-09-23;HYPEK440;BRHYPE3K0764;EQUITY CALL;3,35;3,78;3,51;3,78;;;4,05;4;21100
2022-09-23;HYPEK445;BRHYPE3K07M3;EQUITY CALL;3,06;3,66;3,32;3,61;;;3,72;8;28500
2022-09-23;HYPEK450;BRHYPE3K07P6;EQUITY CALL;2,81;3,41;3,27;3,41;;;3,41;11;17000
2022-09-23;HYPEK455;BRHYPE3K07R2;EQUITY CALL;2,54;2,83;2,77;2,8;;;3,12;5;8600
2022-09-23;HYPEK456;BRHYPE3K0715;EQUITY CALL;;;;;;;3,26;;
2022-09-23;HYPEK460;BRHYPE3K07I1;EQUITY CALL;1,95;2,88;2,49;2,88;;;2,84;29;19000
2022-09-23;HYPEK465;BRHYPE3K07L5;EQUITY CALL;1,83;1,83;1,83;1,83;;;2,58;1;400
2022-09-23;HYPEK470;BRHYPE3K07F7;EQUITY CALL;;;;;;;2,33;;
2022-09-23;HYPEK475;BRHYPE3K07G5;EQUITY CALL;;;;;;;2,1;;
2022-09-23;HYPEK485;BRHYPE3K07C4;EQUITY CALL;1,55;1,55;1,55;1,55;;;1,69;1;300
2022-09-23;HYPEK495;BRHYPE3K07Q4;EQUITY CALL;1,18;1,18;1,18;1,18;;;1,35;1;100
2022-09-23;HYPEK500;BRHYPE3K07N1;EQUITY CALL;1,07;1,1;1,08;1,08;;;1,2;3;900
2022-09-23;HYPEK510;BRHYPE3K07W2;EQUITY CALL;;;;;;;0,94;;
2022-09-23;HYPEK520;BRHYPE3K07U6;EQUITY CALL;;;;;;;0,73;;
2022-09-23;HYPEK530;BRHYPE3K07X0;EQUITY CALL;;;;;;;0,56;;
2022-09-23;HYPEK540;BRHYPE3K07T8;EQUITY CALL;;;;;;;0,42;;
2022-09-23;HYPEL390;BRHYPE3L08U2;EQUITY CALL;;;;;;;8,88;;
2022-09-23;HYPEL405;BRHYPE3L08V0;EQUITY CALL;;;;;;;7,64;;
2022-09-23;HYPEL432;BRHYPE3L08W8;EQUITY CALL;;;;;;;5,4;;
2022-09-23;HYPEL449;BRHYPE3L08X6;EQUITY CALL;;;;;;;4,27;;
2022-09-23;HYPEM382;BRHYPE3M0952;EQUITY PUT;;;;;;;0,72;;
2022-09-23;HYPEM387;BRHYPE3M0994;EQUITY PUT;;;;;;;0,79;;
2022-09-23;HYPEM400;BRHYPE3M0960;EQUITY PUT;;;;;;;0,99;;
2022-09-23;HYPEM402;BRHYPE3M0978;EQUITY PUT;;;;;;;1,04;;
2022-09-23;HYPEM405;BRHYPE3M0986;EQUITY PUT;;;;;;;1,08;;
2022-09-23;HYPEM422;BRHYPE3M09A0;EQUITY PUT;;;;;;;1,53;;
2022-09-23;HYPEM427;BRHYPE3M09B8;EQUITY PUT;;;;;;;1,67;;
2022-09-23;HYPEM457;BRHYPE3M09C6;EQUITY PUT;;;;;;;2,68;;
2022-09-23;HYPEV269;BRHYPE3V0951;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV279;BRHYPE3V08L0;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV289;BRHYPE3V08X5;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV300;BRHYPE3V08H8;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV322;BRHYPE3V08U1;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV327;BRHYPE3V0910;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV33;BRHYPE3V08Y3;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV337;BRHYPE3V08C9;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV342;BRHYPE3V0985;EQUITY PUT;;;;;;;0,01;;
2022-09-23;HYPEV352;BRHYPE3V0993;EQUITY PUT;;;;;;;0,02;;
2022-09-23;HYPEV357;BRHYPE3V09A1;EQUITY PUT;;;;;;;0,03;;
2022-09-23;HYPEV362;BRHYPE3V0944;EQUITY PUT;;;;;;;0,04;;
2022-09-23;HYPEV370;BRHYPE3V0894;EQUITY PUT;;;;;;;0,05;;
2022-09-23;HYPEV372;BRHYPE3V08P1;EQUITY PUT;;;;;;;0,07;;
2022-09-23;HYPEV377;BRHYPE3V08J4;EQUITY PUT;;;;;;;0,08;;
2022-09-23;HYPEV382;BRHYPE3V08V9;EQUITY PUT;;;;;;;0,1;;
2022-09-23;HYPEV387;BRHYPE3V0928;EQUITY PUT;;;;;;;0,13;;
2022-09-23;HYPEV392;BRHYPE3V08I6;EQUITY PUT;;;;;;;0,16;;
2022-09-23;HYPEV400;BRHYPE3V08A3;EQUITY PUT;;;;;;;0,19;;
2022-09-23;HYPEV402;BRHYPE3V08R7;EQUITY PUT;;;;;;;0,23;;
2022-09-23;HYPEV407;BRHYPE3V08Q9;EQUITY PUT;0,25;0,33;0,29;0,25;;;0,27;32;12700
2022-09-23;HYPEV412;BRHYPE3V0902;EQUITY PUT;0,31;0,38;0,34;0,32;;;0,32;19;7600
2022-09-23;HYPEV417;BRHYPE3V0977;EQUITY PUT;0,36;0,5;0,41;0,37;;;0,38;10;4600
2022-09-23;HYPEV425;BRHYPE3V08B1;EQUITY PUT;0,47;0,7;0,48;0,47;;;0,45;18;39400
2022-09-23;HYPEV430;BRHYPE3V08D7;EQUITY PUT;0,53;0,84;0,55;0,53;;;0,53;11;11100
2022-09-23;HYPEV432;BRHYPE3V08W7;EQUITY PUT;;;;;;;0,63;;
2022-09-23;HYPEV440;BRHYPE3V08E5;EQUITY PUT;0,76;1,19;0,84;0,76;;;0,74;35;79400
2022-09-23;HYPEV442;BRHYPE3V0936;EQUITY PUT;0,89;1,28;1,01;0,89;;;0,87;16;36700
2022-09-23;HYPEV447;BRHYPE3V08Z0;EQUITY PUT;1,04;1,45;1,18;1,05;;;1,02;24;27000
2022-09-23;HYPEV452;BRHYPE3V08T3;EQUITY PUT;1,22;1,61;1,34;1,22;;;1,2;28;25800
2022-09-23;HYPEV460;BRHYPE3V08F2;EQUITY PUT;;;;;;;1,39;;
2022-09-23;HYPEV462;BRHYPE3V08O4;EQUITY PUT;;;;;;;1,61;;
2022-09-23;HYPEV467;BRHYPE3V08S5;EQUITY PUT;;;;;;;1,86;;
2022-09-23;HYPEV472;BRHYPE3V08M8;EQUITY PUT;;;;;;;2,13;;
2022-09-23;HYPEV480;BRHYPE3V08G0;EQUITY PUT;;;;;;;2,43;;
2022-09-23;HYPEV487;BRHYPE3V09C7;EQUITY PUT;;;;;;;3,09;;
2022-09-23;HYPEV497;BRHYPE3V08N6;EQUITY PUT;;;;;;;3,84;;
2022-09-23;HYPEV504;BRHYPE3V09E3;EQUITY PUT;;;;;;;4,44;;
2022-09-23;HYPEV514;BRHYPE3V0969;EQUITY PUT;;;;;;;5,3;;
2022-09-23;HYPEV524;BRHYPE3V09F0;EQUITY PUT;;;;;;;6,21;;
2022-09-23;HYPEV534;BRHYPE3V08K2;EQUITY PUT;;;;;;;7,14;;
2022-09-23;HYPEV544;BRHYPE3V09H6;EQUITY PUT;;;;;;;8,1;;
2022-09-23;HYPEV554;BRHYPE3V09D5;EQUITY PUT;;;;;;;9,07;;
2022-09-23;HYPEV564;BRHYPE3V09B9;EQUITY PUT;;;;;;;10,04;;
2022-09-23;HYPEV574;BRHYPE3V09G8;EQUITY PUT;;;;;;;11,02;;
2022-09-23;HYPEW325;BRHYPE3W07U1;EQUITY PUT;;;;;;;0,05;;
2022-09-23;HYPEW335;BRHYPE3W07T3;EQUITY PUT;;;;;;;0,08;;
2022-09-23;HYPEW345;BRHYPE3W07W7;EQUITY PUT;;;;;;;0,11;;
2022-09-23;HYPEW355;BRHYPE3W07P1;EQUITY PUT;;;;;;;0,16;;
2022-09-23;HYPEW365;BRHYPE3W07X5;EQUITY PUT;;;;;;;0,21;;
2022-09-23;HYPEW370;BRHYPE3W0752;EQUITY PUT;;;;;;;0,25;;
2022-09-23;HYPEW380;BRHYPE3W0760;EQUITY PUT;;;;;;;0,33;;
2022-09-23;HYPEW385;BRHYPE3W0786;EQUITY PUT;;;;;;;0,37;;
2022-09-23;HYPEW390;BRHYPE3W07I6;EQUITY PUT;;;;;;;0,42;;
2022-09-23;HYPEW395;BRHYPE3W07D7;EQUITY PUT;;;;;;;0,48;;
2022-09-23;HYPEW400;BRHYPE3W07K2;EQUITY PUT;;;;;;;0,55;;
2022-09-23;HYPEW403;BRHYPE3W0729;EQUITY PUT;;;;;;;0,58;;
2022-09-23;HYPEW405;BRHYPE3W0778;EQUITY PUT;;;;;;;0,62;;
2022-09-23;HYPEW410;BRHYPE3W07N6;EQUITY PUT;0,94;0,94;0,94;0,94;;;0,7;1;200
2022-09-23;HYPEW415;BRHYPE3W07G0;EQUITY PUT;;;;;;;0,8;;
2022-09-23;HYPEW420;BRHYPE3W07R7;EQUITY PUT;;;;;;;0,9;;
2022-09-23;HYPEW425;BRHYPE3W0745;EQUITY PUT;;;;;;;1,01;;
2022-09-23;HYPEW430;BRHYPE3W07B1;EQUITY PUT;;;;;;;1,14;;
2022-09-23;HYPEW435;BRHYPE3W07E5;EQUITY PUT;1,29;1,54;1,4;1,29;;;1,28;19;38500
2022-09-23;HYPEW440;BRHYPE3W07Q9;EQUITY PUT;1,48;1,55;1,51;1,48;;;1,43;2;800
2022-09-23;HYPEW445;BRHYPE3W07A3;EQUITY PUT;1,65;1,9;1,79;1,65;;;1,6;12;19700
2022-09-23;HYPEW450;BRHYPE3W0737;EQUITY PUT;1,81;2,12;1,98;1,88;;;1,78;14;18600
2022-09-23;HYPEW455;BRHYPE3W07J4;EQUITY PUT;;;;;;;1,98;;
2022-09-23;HYPEW456;BRHYPE3W0711;EQUITY PUT;2,15;2,24;2,21;2,15;;;1,88;3;2400
2022-09-23;HYPEW460;BRHYPE3W07L0;EQUITY PUT;;;;;;;2,2;;
2022-09-23;HYPEW465;BRHYPE3W07C9;EQUITY PUT;;;;;;;2,43;;
2022-09-23;HYPEW470;BRHYPE3W07H8;EQUITY PUT;;;;;;;2,67;;
2022-09-23;HYPEW475;BRHYPE3W0794;EQUITY PUT;;;;;;;2,94;;
2022-09-23;HYPEW485;BRHYPE3W07O4;EQUITY PUT;;;;;;;3,51;;
2022-09-23;HYPEW495;BRHYPE3W07M8;EQUITY PUT;;;;;;;4,15;;
2022-09-23;HYPEW500;BRHYPE3W07F2;EQUITY PUT;;;;;;;4,48;;
2022-09-23;HYPEW510;BRHYPE3W07S5;EQUITY PUT;;;;;;;5,2;;
2022-09-23;HYPEW520;BRHYPE3W07V9;EQUITY PUT;;;;;;;5,97;;
2022-09-23;HYPEW530;BRHYPE3W07Y3;EQUITY PUT;;;;;;;6,77;;
2022-09-23;HYPEW540;BRHYPE3W07Z0;EQUITY PUT;;;;;;;7,62;;
2022-09-23;HYPEX390;BRHYPE3X08U7;EQUITY PUT;;;;;;;0,6;;
2022-09-23;HYPEX405;BRHYPE3X08V5;EQUITY PUT;;;;;;;0,83;;
2022-09-23;HYPEX432;BRHYPE3X08W3;EQUITY PUT;;;;;;;1,51;;
2022-09-23;HYPEX449;BRHYPE3X08X1;EQUITY PUT;;;;;;;2,09;;
2022-09-23;IBOVA10;BRIBOV9A08Q6;EQUITY CALL;;;;;;;10168;;
2022-09-23;IBOVA100;BRIBOV9A0946;EQUITY CALL;;;;;;;17390;;
2022-09-23;IBOVA101;BRIBOV9A09T8;EQUITY CALL;;;;;;;16593;;
2022-09-23;IBOVA102;BRIBOV9A09O9;EQUITY CALL;;;;;;;15810;;
2022-09-23;IBOVA11;BRIBOV9A08F9;EQUITY CALL;;;;;;;9554;;
2022-09-23;IBOVA12;BRIBOV9A08H5;EQUITY CALL;;;;;;;8962;;
2022-09-23;IBOVA123;BRIBOV9A09E0;EQUITY CALL;;;;;;;3984;;
2022-09-23;IBOVA124;BRIBOV9A09Z5;EQUITY CALL;;;;;;;3667;;
2022-09-23;IBOVA125;BRIBOV9A0A71;EQUITY CALL;;;;;;;3370;;
2022-09-23;IBOVA126;BRIBOV9A09N1;EQUITY CALL;;;;;;;3093;;
2022-09-23;IBOVA127;BRIBOV9A09B6;EQUITY CALL;;;;;;;2835;;
2022-09-23;IBOVA128;BRIBOV9A09R2;EQUITY CALL;;;;;;;2595;;
2022-09-23;IBOVA129;BRIBOV9A09S0;EQUITY CALL;;;;;;;2373;;
2022-09-23;IBOVA13;BRIBOV9A08Y0;EQUITY CALL;;;;;;;8393;;
2022-09-23;IBOVA130;BRIBOV9A09U6;EQUITY CALL;1540;1660;1600,14;1600;;;2167;4;2550
2022-09-23;IBOVA131;BRIBOV9A09X0;EQUITY CALL;;;;;;;1977;;
2022-09-23;IBOVA132;BRIBOV9A0A48;EQUITY CALL;;;;;;;1802;;
2022-09-23;IBOVA133;BRIBOV9A09Y8;EQUITY CALL;;;;;;;1641;;
2022-09-23;IBOVA134;BRIBOV9A09I1;EQUITY CALL;;;;;;;1493;;
2022-09-23;IBOVA135;BRIBOV9A09D2;EQUITY CALL;;;;;;;1357;;
2022-09-23;IBOVA136;BRIBOV9A0A30;EQUITY CALL;;;;;;;1233;;
2022-09-23;IBOVA137;BRIBOV9A0A55;EQUITY CALL;;;;;;;1119;;
2022-09-23;IBOVA138;BRIBOV9A09V4;EQUITY CALL;;;;;;;1016;;
2022-09-23;IBOVA139;BRIBOV9A0AD5;EQUITY CALL;;;;;;;922;;
2022-09-23;IBOVA14;BRIBOV9A08V6;EQUITY CALL;;;;;;;7847;;
2022-09-23;IBOVA140;BRIBOV9A0AA1;EQUITY CALL;;;;;;;837;;
2022-09-23;IBOVA141;BRIBOV9A0AC7;EQUITY CALL;;;;;;;759;;
2022-09-23;IBOVA142;BRIBOV9A0AG8;EQUITY CALL;;;;;;;689;;
2022-09-23;IBOVA143;BRIBOV9A0A97;EQUITY CALL;;;;;;;625;;
2022-09-23;IBOVA15;BRIBOV9A08N3;EQUITY CALL;;;;;;;7325;;
2022-09-23;IBOVA16;BRIBOV9A08O1;EQUITY CALL;;;;;;;6826;;
2022-09-23;IBOVA17;BRIBOV9A08K9;EQUITY CALL;;;;;;;6351;;
2022-09-23;IBOVA18;BRIBOV9A08J1;EQUITY CALL;;;;;;;5899;;
2022-09-23;IBOVA19;BRIBOV9A08X2;EQUITY CALL;;;;;;;5471;;
2022-09-23;IBOVA20;BRIBOV9A08M5;EQUITY CALL;4510;4515;4511,47;4515;;;5066;2;1700
2022-09-23;IBOVA21;BRIBOV9A08S2;EQUITY CALL;;;;;;;4683;;
2022-09-23;IBOVA22;BRIBOV9A08P8;EQUITY CALL;;;;;;;4323;;
2022-09-23;IBOVA3;BRIBOV9A08R4;EQUITY CALL;;;;;;;15042;;
2022-09-23;IBOVA4;BRIBOV9A08G7;EQUITY CALL;;;;;;;14290;;
2022-09-23;IBOVA5;BRIBOV9A08W4;EQUITY CALL;;;;;;;13555;;
2022-09-23;IBOVA6;BRIBOV9A08I3;EQUITY CALL;;;;;;;12838;;
2022-09-23;IBOVA7;BRIBOV9A08L7;EQUITY CALL;;;;;;;12140;;
2022-09-23;IBOVA730;BRIBOV9A0AI4;EQUITY CALL;;;;;;;41674;;
2022-09-23;IBOVA740;BRIBOV9A0AF0;EQUITY CALL;;;;;;;40724;;
2022-09-23;IBOVA750;BRIBOV9A0AB9;EQUITY CALL;;;;;;;39777;;
2022-09-23;IBOVA760;BRIBOV9A0AH6;EQUITY CALL;;;;;;;38832;;
2022-09-23;IBOVA770;BRIBOV9A0AE3;EQUITY CALL;;;;;;;37890;;
2022-09-23;IBOVA780;BRIBOV9A09G5;EQUITY CALL;;;;;;;36949;;
2022-09-23;IBOVA790;BRIBOV9A0A06;EQUITY CALL;;;;;;;36012;;
2022-09-23;IBOVA8;BRIBOV9A08U8;EQUITY CALL;;;;;;;11462;;
2022-09-23;IBOVA800;BRIBOV9A0979;EQUITY CALL;;;;;;;35077;;
2022-09-23;IBOVA810;BRIBOV9A09P6;EQUITY CALL;;;;;;;34146;;
2022-09-23;IBOVA820;BRIBOV9A09K7;EQUITY CALL;;;;;;;33218;;
2022-09-23;IBOVA830;BRIBOV9A0A89;EQUITY CALL;;;;;;;32293;;
2022-09-23;IBOVA840;BRIBOV9A0987;EQUITY CALL;;;;;;;31371;;
2022-09-23;IBOVA850;BRIBOV9A09J9;EQUITY CALL;;;;;;;30454;;
2022-09-23;IBOVA860;BRIBOV9A09A8;EQUITY CALL;;;;;;;29540;;
2022-09-23;IBOVA870;BRIBOV9A0A14;EQUITY CALL;;;;;;;28631;;
2022-09-23;IBOVA880;BRIBOV9A0A22;EQUITY CALL;;;;;;;27726;;
2022-09-23;IBOVA890;BRIBOV9A09Q4;EQUITY CALL;;;;;;;26827;;
2022-09-23;IBOVA9;BRIBOV9A08T0;EQUITY CALL;;;;;;;10805;;
2022-09-23;IBOVA900;BRIBOV9A0953;EQUITY CALL;;;;;;;25932;;
2022-09-23;IBOVA910;BRIBOV9A09M3;EQUITY CALL;;;;;;;25043;;
2022-09-23;IBOVA920;BRIBOV9A0995;EQUITY CALL;;;;;;;24159;;
2022-09-23;IBOVA930;BRIBOV9A09F7;EQUITY CALL;;;;;;;23283;;
2022-09-23;IBOVA940;BRIBOV9A09C4;EQUITY CALL;;;;;;;22414;;
2022-09-23;IBOVA950;BRIBOV9A0961;EQUITY CALL;;;;;;;21552;;
2022-09-23;IBOVA960;BRIBOV9A09H3;EQUITY CALL;;;;;;;20699;;
2022-09-23;IBOVA970;BRIBOV9A09L5;EQUITY CALL;;;;;;;19856;;
2022-09-23;IBOVA980;BRIBOV9A09W2;EQUITY CALL;;;;;;;19022;;
2022-09-23;IBOVA990;BRIBOV9A0A63;EQUITY CALL;;;;;;;18200;;
2022-09-23;IBOVB100;BRIBOV9B0PG5;EQUITY CALL;;;;;;;18476;;
2022-09-23;IBOVB101;BRIBOV9B0PX0;EQUITY CALL;;;;;;;17698;;
2022-09-23;IBOVB102;BRIBOV9B0PM3;EQUITY CALL;;;;;;;16934;;
2022-09-23;IBOVB103;BRIBOV9B0PW2;EQUITY CALL;;;;;;;16183;;
2022-09-23;IBOVB104;BRIBOV9B0PV4;EQUITY CALL;;;;;;;15446;;
2022-09-23;IBOVB105;BRIBOV9B0PO9;EQUITY CALL;;;;;;;14724;;
2022-09-23;IBOVB106;BRIBOV9B0PT8;EQUITY CALL;;;;;;;14017;;
2022-09-23;IBOVB107;BRIBOV9B0PN1;EQUITY CALL;;;;;;;13326;;
2022-09-23;IBOVB108;BRIBOV9B0Q06;EQUITY CALL;;;;;;;12651;;
2022-09-23;IBOVB109;BRIBOV9B0PL5;EQUITY CALL;;;;;;;11993;;
2022-09-23;IBOVB110;BRIBOV9B0PJ9;EQUITY CALL;;;;;;;11353;;
2022-09-23;IBOVB111;BRIBOV9B0PU6;EQUITY CALL;10097;10097;10097;10097;;;10730;1;4
2022-09-23;IBOVB112;BRIBOV9B0Q22;EQUITY CALL;;;;;;;10126;;
2022-09-23;IBOVB113;BRIBOV9B0Q14;EQUITY CALL;;;;;;;9540;;
2022-09-23;IBOVB114;BRIBOV9B0PK7;EQUITY CALL;;;;;;;8973;;
2022-09-23;IBOVB115;BRIBOV9B0PQ4;EQUITY CALL;7896;7896;7896;7896;;;8425;1;167
2022-09-23;IBOVB116;BRIBOV9B0PH3;EQUITY CALL;7499;7761;7621,75;7501;;;7897;4;16
2022-09-23;IBOVB117;BRIBOV9B0PS0;EQUITY CALL;;;;;;;7389;;
2022-09-23;IBOVB118;BRIBOV9B0PY8;EQUITY CALL;;;;;;;6900;;
2022-09-23;IBOVB119;BRIBOV9B0PP6;EQUITY CALL;;;;;;;6431;;
2022-09-23;IBOVB120;BRIBOV9B0PZ5;EQUITY CALL;;;;;;;5983;;
2022-09-23;IBOVB121;BRIBOV9B0PR2;EQUITY CALL;;;;;;;5554;;
2022-09-23;IBOVB122;BRIBOV9B0Q48;EQUITY CALL;4966;4966;4966;4966;;;5146;1;6
2022-09-23;IBOVB123;BRIBOV9B0Q30;EQUITY CALL;4581;4581;4581;4581;;;4757;1;6
2022-09-23;IBOVB124;BRIBOV9B0Q71;EQUITY CALL;;;;;;;4389;;
2022-09-23;IBOVB125;BRIBOV9B0QS8;EQUITY CALL;;;;;;;4039;;
2022-09-23;IBOVB126;BRIBOV9B0QR0;EQUITY CALL;;;;;;;3709;;
2022-09-23;IBOVB127;BRIBOV9B0QG3;EQUITY CALL;;;;;;;3398;;
2022-09-23;IBOVB128;BRIBOV9B0QP4;EQUITY CALL;;;;;;;3105;;
2022-09-23;IBOVB129;BRIBOV9B0QN9;EQUITY CALL;;;;;;;2831;;
2022-09-23;IBOVB130;BRIBOV9B0QM1;EQUITY CALL;;;;;;;2574;;
2022-09-23;IBOVB131;BRIBOV9B0QO7;EQUITY CALL;;;;;;;2334;;
2022-09-23;IBOVB132;BRIBOV9B0QD0;EQUITY CALL;;;;;;;2111;;
2022-09-23;IBOVB133;BRIBOV9B0QL3;EQUITY CALL;;;;;;;1904;;
2022-09-23;IBOVB134;BRIBOV9B0QF5;EQUITY CALL;;;;;;;1712;;
2022-09-23;IBOVB135;BRIBOV9B0QT6;EQUITY CALL;;;;;;;1535;;
2022-09-23;IBOVB140;BRIBOV9B0PI1;EQUITY CALL;;;;;;;849;;
2022-09-23;IBOVB800;BRIBOV9B0QB4;EQUITY CALL;;;;;;;35878;;
2022-09-23;IBOVB850;BRIBOV9B0Q89;EQUITY CALL;;;;;;;31296;;
2022-09-23;IBOVB870;BRIBOV9B0QI9;EQUITY CALL;;;;;;;29494;;
2022-09-23;IBOVB880;BRIBOV9B0QV2;EQUITY CALL;;;;;;;28600;;
2022-09-23;IBOVB890;BRIBOV9B0QK5;EQUITY CALL;;;;;;;27713;;
2022-09-23;IBOVB900;BRIBOV9B0Q97;EQUITY CALL;;;;;;;26831;;
2022-09-23;IBOVB910;BRIBOV9B0QC2;EQUITY CALL;;;;;;;25956;;
2022-09-23;IBOVB920;BRIBOV9B0Q55;EQUITY CALL;;;;;;;25089;;
2022-09-23;IBOVB930;BRIBOV9B0QH1;EQUITY CALL;;;;;;;24229;;
2022-09-23;IBOVB940;BRIBOV9B0QJ7;EQUITY CALL;;;;;;;23378;;
2022-09-23;IBOVB950;BRIBOV9B0QA6;EQUITY CALL;;;;;;;22536;;
2022-09-23;IBOVB960;BRIBOV9B0QU4;EQUITY CALL;;;;;;;21702;;
2022-09-23;IBOVB970;BRIBOV9B0QE8;EQUITY CALL;;;;;;;20879;;
2022-09-23;IBOVB980;BRIBOV9B0QQ2;EQUITY CALL;;;;;;;20067;;
2022-09-23;IBOVB990;BRIBOV9B0Q63;EQUITY CALL;;;;;;;19265;;
2022-09-23;IBOVC100;BRIBOV9C0A02;EQUITY CALL;;;;;;;19480;;
2022-09-23;IBOVC110;BRIBOV9C09X6;EQUITY CALL;;;;;;;12359;;
2022-09-23;IBOVC120;BRIBOV9C0A10;EQUITY CALL;;;;;;;7006;;
2022-09-23;IBOVC125;BRIBOV9C0A28;EQUITY CALL;;;;;;;3567;;
2022-09-23;IBOVC140;BRIBOV9C09Y4;EQUITY CALL;;;;;;;1671;;
2022-09-23;IBOVC141;BRIBOV9C09Z1;EQUITY CALL;;;;;;;1544;;
2022-09-23;IBOVC160;BRIBOV9C09U2;EQUITY CALL;;;;;;;4997;;
2022-09-23;IBOVC200;BRIBOV9C09V0;EQUITY CALL;;;;;;;1213;;
2022-09-23;IBOVC940;BRIBOV9C0A36;EQUITY CALL;;;;;;;24356;;
2022-09-23;IBOVC990;BRIBOV9C09W8;EQUITY CALL;;;;;;;20268;;
2022-09-23;IBOVD105;BRIBOV9D0PU4;EQUITY CALL;;;;;;;27944;;
2022-09-23;IBOVD106;BRIBOV9D0PX8;EQUITY CALL;;;;;;;27303;;
2022-09-23;IBOVD107;BRIBOV9D0PZ3;EQUITY CALL;;;;;;;26670;;
2022-09-23;IBOVD108;BRIBOV9D0Q02;EQUITY CALL;;;;;;;26046;;
2022-09-23;IBOVD109;BRIBOV9D0PV2;EQUITY CALL;;;;;;;25429;;
2022-09-23;IBOVD110;BRIBOV9D0PT6;EQUITY CALL;;;;;;;24820;;
2022-09-23;IBOVD111;BRIBOV9D0PY6;EQUITY CALL;;;;;;;24219;;
2022-09-23;IBOVD112;BRIBOV9D0PW0;EQUITY CALL;;;;;;;23627;;
2022-09-23;IBOVF1;BRIBOV9F0SU6;EQUITY CALL;;;;;;;12772;;
2022-09-23;IBOVF100;BRIBOV9F0QL9;EQUITY CALL;;;;;;;22687;;
2022-09-23;IBOVF105;BRIBOV9F0SQ4;EQUITY CALL;;;;;;;19063;;
2022-09-23;IBOVF11;BRIBOV9F0SP6;EQUITY CALL;;;;;;;15742;;
2022-09-23;IBOVF110;BRIBOV9F0SZ5;EQUITY CALL;;;;;;;26162;;
2022-09-23;IBOVF120;BRIBOV9F0SR2;EQUITY CALL;;;;;;;10183;;
2022-09-23;IBOVF133;BRIBOV9F0SX0;EQUITY CALL;;;;;;;5237;;
2022-09-23;IBOVF135;BRIBOV9F0T04;EQUITY CALL;;;;;;;13812;;
2022-09-23;IBOVF14;BRIBOV9F0QN5;EQUITY CALL;;;;;;;3523;;
2022-09-23;IBOVF144;BRIBOV9F0QR6;EQUITY CALL;;;;;;;2784;;
2022-09-23;IBOVF145;BRIBOV9F0QQ8;EQUITY CALL;;;;;;;2623;;
2022-09-23;IBOVF146;BRIBOV9F0RO1;EQUITY CALL;;;;;;;2470;;
2022-09-23;IBOVF150;BRIBOV9F0QP0;EQUITY CALL;;;;;;;1940;;
2022-09-23;IBOVF155;BRIBOV9F0T12;EQUITY CALL;;;;;;;1430;;
2022-09-23;IBOVF160;BRIBOV9F0QM7;EQUITY CALL;;;;;;;1055;;
2022-09-23;IBOVF25;BRIBOV9F0SV4;EQUITY CALL;;;;;;;7983;;
2022-09-23;IBOVF30;BRIBOV9F0ST8;EQUITY CALL;;;;;;;6160;;
2022-09-23;IBOVF35;BRIBOV9F0SS0;EQUITY CALL;;;;;;;4687;;
2022-09-23;IBOVF750;BRIBOV9F0T20;EQUITY CALL;;;;;;;43478;;
2022-09-23;IBOVF880;BRIBOV9F0SY8;EQUITY CALL;;;;;;;32277;;
2022-09-23;IBOVF899;BRIBOV9F0QK1;EQUITY CALL;;;;;;;30613;;
2022-09-23;IBOVF92;BRIBOV9F0SW2;EQUITY CALL;;;;;;;20479;;
2022-09-23;IBOVF95;BRIBOV9F0QO3;EQUITY CALL;;;;;;;26557;;
2022-09-23;IBOVF959;BRIBOV9F0RN3;EQUITY CALL;;;;;;;25766;;
2022-09-23;IBOVG114;BRIBOV9G08S9;EQUITY CALL;;;;;;;13778;;
2022-09-23;IBOVG12;BRIBOV9G0A78;EQUITY CALL;;;;;;;11158;;
2022-09-23;IBOVG13;BRIBOV9G08R1;EQUITY CALL;;;;;;;5171;;
2022-09-23;IBOVJ10;BRIBOV9J0NF4;EQUITY CALL;;;;;;;12528;;
2022-09-23;IBOVJ101;BRIBOV9J0QY8;EQUITY CALL;;;;;;;11594;;
2022-09-23;IBOVJ102;BRIBOV9J0QH3;EQUITY CALL;;;;;;;26;;
2022-09-23;IBOVJ103;BRIBOV9J0QE0;EQUITY CALL;;;;;;;13;;
